Ticket_ID,Client_ID,Assigned_Employee_ID,Issue_Type,Priority,Created_Date,Resolved_Date,Ticket_Status,Resolution_Hours,Customer_Rating,SLA_Status
T01006,C0170,E0031,Login Issue,High,2026-05-09 08:00,2026-05-09 12:30,Closed,4.5,5,Met
T01007,C0131,E0067,Access/Permission,Low,2025-09-14 21:00,2025-09-17 05:00,Resolved,56,4,Breached
T01008,C0136,E0080,Software Installation,Medium,2025-12-26 20:00,2025-12-27 04:30,Resolved,8.5,4,Met
T01009,C0001,E0041,Network Issue,Medium,2026-08-23 16:00,2026-08-24 03:30,Closed,11.5,4,Met
T01010,C0058,E0150,Performance Issue,High,2025-02-16 05:00,Null,Open,Null,Null,Pending
T01011,C0045,E0006,Feature Request,Low,2026-07-31 02:00,2026-07-31 14:36,Resolved,12.6,4,Met
T01012,C0118,E0112,Performance Issue,Critical,2025-04-02 12:00,2025-04-02 18:48,Closed,6.8,5,Breached
T01013,C0058,E0050,Application Error,Medium,2025-05-24 23:00,2025-05-25 15:06,Resolved,16.1,5,Breached
T01014,C0160,E0068,Feature Request,High,2025-10-14 13:00,2025-10-14 20:54,Closed,7.9,4,Met
T01015,C0122,E0150,Network Issue,Medium,2026-06-01 10:00,2026-06-02 02:30,Closed,16.5,2,Breached
T01016,C0147,E0097,Security Issue,Low,2025-09-25 22:00,2025-09-27 21:24,Resolved,47.4,3,Breached
T01017,C0127,E0006,Data Issue,Medium,2025-10-07 07:00,2025-10-07 18:42,Resolved,11.7,2,Met
T01018,C0072,E0083,Security Issue,High,2025-12-16 06:00,Null,Escalated,Null,Null,Pending
T01019,C0106,E0011,Data Issue,Medium,2025-12-03 00:00,Null,Escalated,Null,Null,Pending
T01020,C0022,E0073,Database Issue,High,2025-01-03 19:00,2025-01-03 22:36,Resolved,3.6,4,Met
T01021,C0132,E0002,Data Issue,Medium,2025-01-05 00:00,2025-01-05 21:42,Resolved,21.7,4,Breached
T01022,C0082,E0031,Database Issue,Medium,2026-02-28 17:00,2026-03-01 02:48,Resolved,9.8,4,Met
T01023,C0084,E0122,Data Issue,Medium,2026-02-07 17:00,Null,In Progress,Null,Null,Pending
T01024,C0011,E0122,Application Error,Low,2025-03-21 17:00,2025-03-22 14:24,Closed,21.4,4,Met
T01025,C0150,E0122,Login Issue,Medium,2026-04-01 21:00,2026-04-02 02:24,Resolved,5.4,4,Met
T01026,C0158,E0097,Application Error,Low,2025-12-28 12:00,Null,Open,Null,Null,Pending
T01027,C0067,E0112,Access/Permission,Medium,2026-01-02 12:00,2026-01-03 10:00,Resolved,22,4,Breached
T01028,C0042,E0055,Database Issue,Medium,2025-01-09 03:00,Null,Escalated,Null,Null,Pending
T01029,C0143,E0080,Data Issue,Medium,2026-01-15 06:00,2026-01-15 17:24,Resolved,11.4,4,Met
T01030,C0160,E0080,Data Issue,Medium,2025-01-10 07:00,2025-01-10 22:18,Closed,15.3,4,Breached
T01031,C0165,E0150,Login Issue,Medium,2025-10-15 21:00,2025-10-16 06:42,Closed,9.7,5,Met
T01032,C0116,E0141,Security Issue,High,2025-07-16 02:00,2025-07-16 05:00,Resolved,3,5,Met
T01033,C0168,E0067,Access/Permission,High,2025-11-07 22:00,Null,Escalated,Null,Null,Pending
T01034,C0028,E0067,Network Issue,Critical,2025-08-28 15:00,2025-08-28 23:24,Resolved,8.4,4,Breached
T01035,C0162,E0045,Security Issue,High,2025-02-07 08:00,2025-02-07 12:36,Resolved,4.6,4,Met
T01036,C0180,E0073,Data Issue,Medium,2025-08-03 00:00,2025-08-03 18:42,Resolved,18.7,5,Breached
T01037,C0096,E0045,Network Issue,Low,2026-02-10 03:00,2026-02-11 04:48,Resolved,25.8,4,Breached
T01038,C0016,E0112,Performance Issue,High,2026-08-06 16:00,2026-08-07 00:00,Closed,8,3,Met
T01039,C0177,E0083,Data Issue,Medium,2025-06-24 17:00,2025-06-24 23:00,Resolved,6,5,Met
T01040,C0088,E0011,Network Issue,Medium,2026-08-03 21:00,2026-08-04 01:12,Resolved,4.2,5,Met
T01041,C0026,E0105,Access/Permission,High,2026-08-02 05:00,2026-08-02 15:30,Resolved,10.5,4,Breached
T01042,C0163,E0148,Application Error,Medium,2025-05-12 23:00,2025-05-13 06:24,Resolved,7.4,4,Met
T01043,C0131,E0042,Application Error,Low,2025-05-11 08:00,2025-05-11 16:06,Resolved,8.1,3,Met
T01044,C0030,E0083,Access/Permission,High,2025-08-22 16:00,2025-08-23 04:54,Closed,12.9,5,Breached
T01045,C0095,E0050,Performance Issue,High,2025-07-16 21:00,2025-07-17 04:18,Closed,7.3,5,Met
T01046,C0035,E0141,Login Issue,Medium,2026-06-30 19:00,2026-07-01 04:12,Closed,9.2,4,Met
T01047,C0118,E0148,Performance Issue,Low,2026-07-28 14:00,Null,In Progress,Null,Null,Pending
T01048,C0116,E0050,Login Issue,Medium,2026-03-14 20:00,2026-03-15 20:36,Closed,24.6,4,Breached
T01049,C0007,E0067,Login Issue,Medium,2025-11-27 13:00,Null,Escalated,Null,Null,Pending
T01050,C0088,E0045,Software Installation,Medium,2025-10-08 03:00,Null,In Progress,Null,Null,Pending
T01051,C0154,E0122,Feature Request,High,2026-04-23 15:00,Null,Open,Null,Null,Pending
T01052,C0159,E0131,Security Issue,Medium,2026-06-14 01:00,2026-06-14 17:18,Resolved,16.3,3,Breached
T01053,C0131,E0122,Network Issue,Medium,2025-02-18 08:00,2025-02-19 08:18,Resolved,24.3,5,Breached
T01054,C0169,E0080,Software Installation,High,2026-06-30 14:00,2026-07-01 00:42,Resolved,10.7,4,Breached
T01055,C0028,E0141,Security Issue,Medium,2025-01-06 12:00,2025-01-06 21:48,Resolved,9.8,5,Met
T01056,C0118,E0055,Network Issue,Medium,2025-12-09 02:00,Null,In Progress,Null,Null,Pending
T01057,C0112,E0097,Access/Permission,Low,2025-01-26 23:00,Null,Open,Null,Null,Pending
T01058,C0147,E0122,Network Issue,High,2026-03-10 02:00,2026-03-10 04:42,Closed,2.7,5,Met
T01059,C0152,E0083,Network Issue,Medium,2025-07-21 05:00,2025-07-21 13:18,Resolved,8.3,4,Met
T01060,C0087,E0112,Security Issue,High,2025-11-15 02:00,2025-11-15 08:36,Closed,6.6,3,Met
T01061,C0133,E0099,Application Error,High,2025-01-29 15:00,2025-01-30 00:42,Resolved,9.7,4,Breached
T01062,C0030,E0122,Software Installation,Medium,2025-01-25 18:00,2025-01-27 06:24,Resolved,36.4,4,Breached
T01063,C0132,E0148,Security Issue,Medium,2025-09-14 07:00,2025-09-14 17:36,Resolved,10.6,4,Met
T01064,C0179,E0122,Application Error,High,2026-04-30 07:00,Null,In Progress,Null,Null,Pending
T01065,C0136,E0062,Security Issue,Medium,2025-02-25 10:00,2025-02-26 18:30,Closed,32.5,4,Breached
T01066,C0073,E0011,Feature Request,High,2025-08-31 02:00,2025-08-31 14:00,Resolved,12,4,Breached
T01067,C0017,E0097,Access/Permission,Medium,2026-03-26 03:00,2026-03-26 08:54,Resolved,5.9,4,Met
T01068,C0130,E0105,Data Issue,Medium,2026-08-16 03:00,Null,Open,Null,Null,Pending
T01069,C0056,E0129,Application Error,Low,2025-03-04 01:00,2025-03-05 08:54,Resolved,31.9,5,Breached
T01070,C0037,E0068,Software Installation,Medium,2025-11-17 22:00,Null,Escalated,Null,Null,Pending
T01071,C0132,E0006,Application Error,Medium,2025-05-11 01:00,2025-05-12 02:00,Closed,25,3,Breached
T01072,C0031,E0062,Data Issue,Medium,2025-02-26 09:00,2025-02-27 05:48,Resolved,20.8,4,Breached
T01073,C0157,E0105,Access/Permission,Low,2026-03-19 02:00,Null,In Progress,Null,Null,Pending
T01074,C0163,E0006,Application Error,High,2025-02-27 17:00,2025-02-28 06:54,Closed,13.9,4,Breached
T01075,C0160,E0083,Login Issue,Medium,2025-10-29 12:00,Null,In Progress,Null,Null,Pending
T01076,C0088,E0068,Software Installation,Critical,2025-04-09 19:00,Null,Escalated,Null,Null,Pending
T01077,C0150,E0099,Software Installation,Medium,2025-08-27 19:00,2025-08-28 19:42,Closed,24.7,4,Breached
T01078,C0159,E0006,Access/Permission,High,2025-01-11 14:00,2025-01-12 01:00,Closed,11,4,Breached
T01079,C0015,E0122,Software Installation,High,2026-04-21 13:00,2026-04-21 20:24,Resolved,7.4,4,Met
T01080,C0050,E0067,Access/Permission,Critical,2025-04-14 10:00,Null,In Progress,Null,Null,Pending
T01081,C0136,E0046,Login Issue,Medium,2026-04-10 16:00,2026-04-10 19:42,Closed,3.7,4,Met
T01082,C0133,E0067,Security Issue,High,2025-07-17 03:00,2025-07-17 18:12,Closed,15.2,3,Breached
T01083,C0162,E0112,Application Error,Medium,2025-01-13 19:00,2025-01-14 01:36,Closed,6.6,5,Met
T01084,C0147,E0046,Application Error,Medium,2025-07-18 18:00,2025-07-19 13:36,Resolved,19.6,4,Breached
T01085,C0114,E0073,Database Issue,Medium,2026-06-06 08:00,Null,Open,Null,Null,Pending
T01086,C0102,E0073,Security Issue,Medium,2026-03-08 15:00,2026-03-08 21:48,Closed,6.8,5,Met
T01087,C0180,E0129,Access/Permission,Low,2026-04-01 05:00,2026-04-02 04:24,Resolved,23.4,5,Met
T01088,C0072,E0099,Network Issue,Low,2025-05-21 01:00,2025-05-21 16:12,Resolved,15.2,4,Met
T01089,C0050,E0050,Login Issue,Medium,2025-05-11 09:00,2025-05-11 16:12,Closed,7.2,4,Met
T01090,C0070,E0050,Access/Permission,Medium,2026-03-23 16:00,2026-03-24 05:12,Resolved,13.2,4,Breached
T01091,C0061,E0006,Security Issue,High,2025-11-15 18:00,2025-11-16 03:54,Resolved,9.9,4,Breached
T01092,C0170,E0150,Feature Request,High,2025-05-30 04:00,2025-05-30 22:24,Resolved,18.4,4,Breached
T01093,C0086,E0050,Data Issue,Medium,2025-11-13 19:00,2025-11-14 04:54,Closed,9.9,4,Met
T01094,C0160,E0112,Security Issue,Low,2025-10-26 11:00,2025-10-27 08:30,Closed,21.5,5,Met
T01095,C0014,E0131,Login Issue,Medium,2026-06-15 18:00,2026-06-15 22:12,Resolved,4.2,4,Met
T01096,C0078,E0006,Database Issue,Low,2025-02-28 07:00,2025-02-28 21:00,Resolved,14,4,Met
T01097,C0093,E0031,Feature Request,High,2026-07-27 01:00,2026-07-27 14:24,Resolved,13.4,3,Breached
T01098,C0065,E0062,Software Installation,Medium,2025-12-19 06:00,Null,In Progress,Null,Null,Pending
T01099,C0125,E0055,Network Issue,Medium,2025-07-26 02:00,2025-07-26 08:18,Resolved,6.3,5,Met
T01100,C0030,E0129,Security Issue,Medium,2025-07-13 21:00,Null,In Progress,Null,Null,Pending
T01101,C0126,E0105,Data Issue,High,2026-04-24 19:00,2026-04-25 02:42,Resolved,7.7,5,Met
T01102,C0007,E0050,Security Issue,Medium,2026-08-16 18:00,2026-08-17 18:42,Resolved,24.7,3,Breached
T01103,C0073,E0131,Security Issue,Medium,2025-11-03 13:00,2025-11-04 08:12,Closed,19.2,5,Breached
T01104,C0097,E0097,Security Issue,Low,2025-06-16 03:00,Null,Escalated,Null,Null,Pending
T01105,C0138,E0050,Data Issue,Medium,2025-02-13 15:00,2025-02-13 19:54,Resolved,4.9,5,Met
T01106,C0056,E0073,Network Issue,High,2025-01-04 20:00,2025-01-05 00:24,Resolved,4.4,4,Met
T01107,C0009,E0062,Network Issue,Low,2025-08-24 14:00,Null,Escalated,Null,Null,Pending
T01108,C0034,E0067,Access/Permission,Medium,2025-08-07 07:00,2025-08-07 12:42,Resolved,5.7,5,Met
T01109,C0156,E0129,Data Issue,Medium,2025-12-06 23:00,2025-12-07 08:00,Closed,9,5,Met
T01110,C0167,E0105,Software Installation,Medium,2025-07-30 12:00,2025-07-30 15:48,Closed,3.8,4,Met
T01111,C0066,E0129,Database Issue,Medium,2025-01-07 11:00,Null,Escalated,Null,Null,Pending
T01112,C0059,E0046,Login Issue,Low,2025-03-17 11:00,2025-03-18 02:00,Resolved,15,5,Met
T01113,C0150,E0073,Login Issue,Medium,2026-07-23 03:00,2026-07-23 20:06,Resolved,17.1,4,Breached
T01114,C0001,E0073,Database Issue,Medium,2025-10-25 14:00,2025-10-26 10:24,Resolved,20.4,5,Breached
T01115,C0125,E0150,Network Issue,Medium,2026-08-23 11:00,2026-08-24 00:12,Resolved,13.2,4,Breached
T01116,C0153,E0150,Login Issue,Medium,2025-01-31 06:00,2025-02-01 05:54,Resolved,23.9,4,Breached
T01117,C0039,E0041,Network Issue,Critical,2025-10-18 05:00,Null,Open,Null,Null,Pending
T01118,C0042,E0046,Network Issue,High,2025-09-26 23:00,2025-09-27 04:12,Resolved,5.2,4,Met
T01119,C0040,E0131,Database Issue,High,2025-12-14 17:00,Null,Escalated,Null,Null,Pending
T01120,C0018,E0041,Network Issue,High,2025-07-02 06:00,Null,Escalated,Null,Null,Pending
T01121,C0062,E0068,Login Issue,Medium,2025-06-30 08:00,2025-06-30 19:18,Closed,11.3,4,Met
T01122,C0043,E0011,Application Error,High,2025-01-22 21:00,2025-01-23 05:12,Resolved,8.2,4,Breached
T01123,C0047,E0055,Database Issue,Medium,2026-01-24 20:00,2026-01-25 03:24,Resolved,7.4,4,Met
T01124,C0142,E0011,Application Error,Low,2025-12-13 06:00,2025-12-14 15:24,Resolved,33.4,4,Breached
T01125,C0088,E0045,Performance Issue,Medium,2026-04-13 07:00,2026-04-13 16:06,Resolved,9.1,5,Met
T01126,C0035,E0011,Security Issue,Medium,2026-01-17 21:00,Null,Escalated,Null,Null,Pending
T01127,C0166,E0141,Database Issue,High,2026-06-24 19:00,Null,In Progress,Null,Null,Pending
T01128,C0070,E0011,Software Installation,High,2025-03-08 03:00,2025-03-08 07:00,Resolved,4,5,Met
T01129,C0176,E0122,Database Issue,Medium,2025-05-14 06:00,2025-05-14 19:42,Resolved,13.7,2,Breached
T01130,C0072,E0073,Network Issue,High,2026-06-30 12:00,Null,Open,Null,Null,Pending
T01131,C0023,E0141,Security Issue,Medium,2025-11-22 19:00,Null,Open,Null,Null,Pending
T01132,C0066,E0042,Software Installation,Medium,2025-09-08 01:00,Null,Escalated,Null,Null,Pending
T01133,C0150,E0041,Access/Permission,Low,2025-07-13 17:00,Null,Open,Null,Null,Pending
T01134,C0083,E0141,Performance Issue,Low,2025-06-02 10:00,2025-06-03 22:24,Resolved,36.4,5,Breached
T01135,C0007,E0067,Network Issue,High,2025-02-24 20:00,Null,Escalated,Null,Null,Pending
T01136,C0087,E0073,Performance Issue,Medium,2025-05-10 16:00,2025-05-11 07:36,Resolved,15.6,4,Breached
T01137,C0135,E0042,Access/Permission,Medium,2026-05-16 06:00,2026-05-17 07:36,Resolved,25.6,4,Breached
T01138,C0029,E0046,Application Error,Low,2026-04-27 21:00,Null,Escalated,Null,Null,Pending
T01139,C0095,E0131,Access/Permission,Low,2025-03-08 05:00,2025-03-09 11:48,Resolved,30.8,4,Breached
T01140,C0160,E0097,Feature Request,Low,2026-02-02 20:00,2026-02-05 01:24,Resolved,53.4,5,Breached
T01141,C0137,E0067,Feature Request,Medium,2026-01-19 15:00,2026-01-19 23:12,Closed,8.2,5,Met
T01142,C0026,E0148,Feature Request,Medium,2026-04-21 05:00,2026-04-21 12:18,Resolved,7.3,4,Met
T01143,C0098,E0129,Security Issue,Medium,2026-01-18 16:00,2026-01-18 18:54,Resolved,2.9,4,Met
T01144,C0078,E0042,Data Issue,Medium,2026-05-22 15:00,2026-05-23 14:06,Closed,23.1,3,Breached
T01145,C0128,E0006,Performance Issue,Medium,2026-08-19 12:00,2026-08-20 21:24,Resolved,33.4,3,Breached
T01146,C0126,E0129,Access/Permission,Low,2025-02-07 06:00,2025-02-11 06:00,Closed,96,3,Breached
T01147,C0116,E0031,Network Issue,High,2025-07-27 14:00,2025-07-28 04:30,Resolved,14.5,4,Breached
T01148,C0033,E0073,Network Issue,Critical,2026-02-10 06:00,2026-02-10 16:18,Resolved,10.3,4,Breached
T01149,C0126,E0002,Performance Issue,Medium,2026-03-12 12:00,2026-03-13 03:00,Resolved,15,3,Breached
T01150,C0040,E0002,Access/Permission,High,2025-06-10 11:00,2025-06-10 18:42,Closed,7.7,4,Met
T01151,C0099,E0080,Performance Issue,Medium,2026-07-18 02:00,Null,In Progress,Null,Null,Pending
T01152,C0117,E0045,Database Issue,High,2025-03-28 09:00,Null,In Progress,Null,Null,Pending
T01153,C0164,E0129,Data Issue,Medium,2026-06-16 11:00,2026-06-16 21:24,Resolved,10.4,5,Met
T01154,C0080,E0046,Network Issue,High,2026-08-21 01:00,Null,Open,Null,Null,Pending
T01155,C0079,E0099,Data Issue,Low,2026-06-09 19:00,2026-06-10 16:24,Closed,21.4,4,Met
T01156,C0143,E0150,Security Issue,High,2026-03-13 14:00,2026-03-13 22:54,Closed,8.9,4,Breached
T01157,C0166,E0042,Data Issue,Low,2026-03-19 13:00,2026-03-20 10:18,Closed,21.3,4,Met
T01158,C0132,E0129,Security Issue,Low,2026-05-25 10:00,Null,Open,Null,Null,Pending
T01159,C0029,E0131,Performance Issue,Medium,2026-01-27 00:00,2026-01-27 19:30,Resolved,19.5,4,Breached
T01160,C0154,E0042,Database Issue,Medium,2026-03-29 07:00,2026-03-30 04:54,Closed,21.9,4,Breached
T01161,C0124,E0041,Performance Issue,Medium,2025-03-19 11:00,2025-03-19 15:48,Resolved,4.8,4,Met
T01162,C0097,E0083,Application Error,Medium,2025-10-29 16:00,2025-10-30 03:24,Resolved,11.4,4,Met
T01163,C0148,E0141,Feature Request,High,2026-07-14 20:00,Null,Escalated,Null,Null,Pending
T01164,C0103,E0011,Application Error,Medium,2025-10-11 07:00,2025-10-11 15:06,Resolved,8.1,4,Met
T01165,C0074,E0031,Application Error,Medium,2025-05-02 02:00,2025-05-02 11:30,Resolved,9.5,4,Met
T01166,C0163,E0041,Security Issue,Medium,2025-02-09 17:00,2025-02-10 04:36,Resolved,11.6,4,Met
T01167,C0140,E0002,Network Issue,Medium,2025-12-08 06:00,Null,Escalated,Null,Null,Pending
T01168,C0033,E0073,Security Issue,Medium,2025-09-14 09:00,2025-09-14 22:24,Resolved,13.4,3,Breached
T01169,C0118,E0055,Performance Issue,Medium,2025-07-15 22:00,2025-07-16 02:24,Closed,4.4,3,Met
T01170,C0018,E0067,Access/Permission,Low,2025-05-22 22:00,2025-05-23 18:12,Resolved,20.2,4,Met
T01171,C0014,E0068,Feature Request,Low,2025-09-25 00:00,2025-09-25 15:48,Resolved,15.8,5,Met
T01172,C0136,E0006,Performance Issue,Low,2025-10-16 11:00,Null,Escalated,Null,Null,Pending
T01173,C0083,E0046,Software Installation,Low,2026-02-20 18:00,2026-02-21 12:12,Resolved,18.2,Null,Met
T01174,C0070,E0097,Login Issue,Low,2026-04-29 20:00,Null,Escalated,Null,Null,Pending
T01175,C0159,E0031,Feature Request,Low,2025-06-02 12:00,Null,Open,Null,Null,Pending
T01176,C0060,E0073,Network Issue,Medium,2025-08-21 23:00,Null,Open,Null,Null,Pending
T01177,C0144,E0141,Network Issue,High,2026-05-01 07:00,2026-05-01 19:48,Resolved,12.8,5,Breached
T01178,C0120,E0041,Feature Request,High,2026-07-20 14:00,2026-07-21 07:18,Resolved,17.3,4,Breached
T01179,C0003,E0141,Data Issue,Medium,2025-12-15 02:00,2025-12-15 16:18,Closed,14.3,4,Breached
T01180,C0080,E0105,Security Issue,High,2025-07-12 13:00,Null,Escalated,Null,Null,Pending
T01181,C0035,E0041,Software Installation,High,2025-08-03 14:00,Null,Escalated,Null,Null,Pending
T01182,C0150,E0073,Data Issue,Medium,2026-07-26 00:00,2026-07-26 12:24,Closed,12.4,4,Breached
T01183,C0024,E0129,Security Issue,Medium,2025-05-23 18:00,Null,Open,Null,Null,Pending
T01184,C0056,E0062,Database Issue,Medium,2025-11-09 23:00,2025-11-10 09:54,Resolved,10.9,5,Met
T01185,C0167,E0099,Login Issue,Medium,2026-05-27 21:00,Null,Escalated,Null,Null,Pending
T01186,C0076,E0073,Security Issue,High,2025-12-14 07:00,2025-12-14 11:48,Closed,4.8,5,Met
T01187,C0129,E0042,Software Installation,Low,2026-03-12 21:00,2026-03-15 20:24,Resolved,71.4,4,Breached
T01188,C0016,E0141,Software Installation,Medium,2026-07-05 09:00,Null,In Progress,Null,Null,Pending
T01189,C0119,E0141,Security Issue,Medium,2025-01-24 18:00,2025-01-25 02:12,Resolved,8.2,3,Met
T01190,C0078,E0006,Login Issue,Medium,2025-05-23 04:00,2025-05-23 19:06,Resolved,15.1,5,Breached
T01191,C0012,E0112,Security Issue,Medium,2026-08-05 20:00,Null,Open,Null,Null,Pending
T01192,C0031,E0150,Access/Permission,High,2026-08-11 12:00,2026-08-11 16:30,Resolved,4.5,3,Met
T01193,C0040,E0002,Software Installation,Medium,2025-07-29 12:00,2025-07-30 02:30,Resolved,14.5,5,Breached
T01194,C0063,E0050,Application Error,Medium,2026-07-02 12:00,2026-07-02 17:54,Resolved,5.9,4,Met
T01195,C0051,E0067,Network Issue,High,2026-05-02 03:00,2026-05-02 22:00,Closed,19,4,Breached
T01196,C0059,E0105,Security Issue,High,2026-08-07 14:00,Null,In Progress,Null,Null,Pending
T01197,C0074,E0131,Performance Issue,Medium,2025-04-06 05:00,2025-04-06 16:36,Closed,11.6,4,Met
T01198,C0119,E0129,Application Error,Low,2026-07-21 05:00,Null,In Progress,Null,Null,Pending
T01199,C0090,E0122,Login Issue,Medium,2026-05-16 00:00,2026-05-16 13:12,Closed,13.2,5,Breached
T01200,C0144,E0045,Database Issue,Medium,2025-07-23 02:00,2025-07-23 12:36,Resolved,10.6,4,Met
T01201,C0013,E0105,Software Installation,Medium,2025-10-18 06:00,2025-10-19 09:12,Resolved,27.2,4,Breached
T01202,C0029,E0099,Network Issue,Low,2025-10-26 21:00,Null,In Progress,Null,Null,Pending
T01203,C0109,E0031,Feature Request,Medium,2025-03-13 14:00,2025-03-13 23:06,Resolved,9.1,3,Met
T01204,C0139,E0050,Login Issue,Medium,2026-01-13 16:00,2026-01-14 00:18,Resolved,8.3,3,Met
T01205,C0004,E0099,Login Issue,Medium,2025-06-25 10:00,2025-06-25 19:54,Closed,9.9,5,Met
T01206,C0080,E0002,Software Installation,Medium,2026-02-05 05:00,2026-02-05 23:00,Resolved,18,4,Breached
T01207,C0175,E0148,Application Error,Medium,2025-05-13 17:00,Null,Escalated,Null,Null,Pending
T01208,C0050,E0062,Software Installation,Critical,2026-05-05 23:00,2026-05-06 01:42,Resolved,2.7,5,Met
T01209,C0152,E0129,Application Error,Medium,2026-02-03 06:00,2026-02-03 12:36,Resolved,6.6,4,Met
T01210,C0007,E0112,Database Issue,Low,2025-07-30 09:00,2025-07-30 14:36,Resolved,5.6,2,Met
T01211,C0047,E0129,Software Installation,High,2026-05-02 05:00,2026-05-03 00:24,Resolved,19.4,4,Breached
T01212,C0076,E0055,Access/Permission,Medium,2026-08-12 09:00,2026-08-13 14:54,Closed,29.9,4,Breached
T01213,C0054,E0068,Access/Permission,Low,2025-07-27 16:00,2025-07-29 02:06,Closed,34.1,4,Breached
T01214,C0026,E0150,Data Issue,Medium,2025-10-10 06:00,2025-10-10 09:30,Resolved,3.5,3,Met
T01215,C0142,E0050,Login Issue,High,2025-05-27 14:00,2025-05-27 21:24,Resolved,7.4,4,Met
T01216,C0038,E0006,Application Error,Medium,2026-02-13 19:00,2026-02-14 07:42,Closed,12.7,4,Breached
T01217,C0161,E0068,Network Issue,Medium,2026-06-23 10:00,2026-06-23 23:48,Resolved,13.8,3,Breached
T01218,C0039,E0141,Access/Permission,High,2026-05-18 14:00,2026-05-19 03:24,Closed,13.4,4,Breached
T01219,C0041,E0011,Data Issue,High,2026-08-13 01:00,2026-08-13 09:54,Resolved,8.9,4,Breached
T01220,C0041,E0073,Application Error,Medium,2025-10-22 20:00,2025-10-23 13:54,Resolved,17.9,3,Breached
T01221,C0142,E0141,Data Issue,Medium,2025-12-22 22:00,2025-12-23 13:36,Closed,15.6,3,Breached
T01222,C0059,E0150,Performance Issue,Medium,2026-02-05 19:00,2026-02-06 14:00,Closed,19,5,Breached
T01223,C0022,E0105,Database Issue,Medium,2026-03-02 07:00,2026-03-02 19:18,Resolved,12.3,5,Breached
T01224,C0072,E0129,Database Issue,High,2026-03-19 14:00,2026-03-20 00:36,Resolved,10.6,4,Breached
T01225,C0036,E0042,Software Installation,Low,2025-07-07 22:00,2025-07-09 17:12,Closed,43.2,4,Breached
T01226,C0147,E0055,Access/Permission,High,2025-04-08 12:00,2025-04-08 21:00,Closed,9,3,Breached
T01227,C0138,E0131,Login Issue,Medium,2025-09-03 05:00,2025-09-03 10:24,Closed,5.4,3,Met
T01228,C0138,E0067,Performance Issue,Medium,2026-07-05 09:00,2026-07-06 15:54,Closed,30.9,4,Breached
T01229,C0039,E0041,Application Error,Medium,2025-08-11 15:00,2025-08-11 23:30,Closed,8.5,4,Met
T01230,C0089,E0073,Software Installation,Medium,2026-07-21 03:00,2026-07-21 11:00,Resolved,8,4,Met
T01231,C0021,E0148,Security Issue,Medium,2025-03-20 03:00,Null,Escalated,Null,Null,Pending
T01232,C0057,E0050,Feature Request,High,2025-11-30 13:00,2025-11-30 20:18,Resolved,7.3,3,Met
T01233,C0145,E0002,Data Issue,Medium,2025-06-18 08:00,2025-06-19 03:18,Closed,19.3,3,Breached
T01234,C0143,E0002,Network Issue,Medium,2026-06-03 01:00,Null,Escalated,Null,Null,Pending
T01235,C0099,E0080,Data Issue,Medium,2025-01-28 02:00,2025-01-28 15:48,Resolved,13.8,4,Breached
T01236,C0072,E0042,Data Issue,Medium,2026-01-26 10:00,2026-01-26 20:48,Resolved,10.8,4,Met
T01237,C0084,E0045,Software Installation,High,2025-07-19 12:00,2025-07-19 23:30,Resolved,11.5,3,Breached
T01238,C0123,E0068,Login Issue,Medium,2025-01-11 08:00,2025-01-11 19:06,Resolved,11.1,4,Met
T01239,C0097,E0122,Application Error,Low,2025-05-20 10:00,2025-05-21 06:42,Resolved,20.7,3,Met
T01240,C0096,E0067,Data Issue,Medium,2026-05-12 14:00,2026-05-12 21:30,Resolved,7.5,4,Met
T01241,C0097,E0073,Application Error,High,2025-03-26 17:00,2025-03-27 00:18,Closed,7.3,4,Met
T01242,C0141,E0067,Network Issue,Low,2026-03-25 04:00,Null,Open,Null,Null,Pending
T01243,C0137,E0150,Data Issue,Medium,2025-10-13 05:00,Null,In Progress,Null,Null,Pending
T01244,C0006,E0097,Database Issue,Low,2025-01-19 19:00,Null,In Progress,Null,Null,Pending
T01245,C0147,E0073,Application Error,High,2025-07-01 09:00,2025-07-01 20:06,Closed,11.1,5,Breached
T01246,C0138,E0080,Application Error,Medium,2026-07-02 23:00,2026-07-03 03:06,Closed,4.1,4,Met
T01247,C0041,E0099,Software Installation,High,2025-06-22 02:00,2025-06-22 08:12,Closed,6.2,3,Met
T01248,C0027,E0055,Login Issue,Medium,2025-10-07 04:00,2025-10-07 11:48,Resolved,7.8,3,Met
T01249,C0003,E0042,Data Issue,Medium,2026-01-02 05:00,2026-01-02 19:00,Closed,14,5,Breached
T01250,C0012,E0041,Network Issue,Medium,2025-02-05 21:00,2025-02-06 07:48,Closed,10.8,4,Met
T01251,C0148,E0042,Feature Request,Low,2025-08-10 14:00,2025-08-11 16:18,Closed,26.3,3,Breached
T01252,C0090,E0031,Login Issue,High,2026-06-20 20:00,2026-06-21 07:06,Resolved,11.1,5,Breached
T01253,C0062,E0046,Application Error,Medium,2026-02-04 22:00,2026-02-05 10:48,Closed,12.8,4,Breached
T01254,C0092,E0055,Performance Issue,Medium,2026-03-31 01:00,2026-04-01 06:36,Resolved,29.6,5,Breached
T01255,C0162,E0041,Access/Permission,High,2025-01-05 01:00,2025-01-05 07:36,Resolved,6.6,3,Met
